0.340	1
0.980	2
1.600	3
2.260	4
2.940	1
3.620	2
4.280	3
4.960	4
5.630	1
6.290	2
6.920	3
7.570	4
8.230	1
8.890	2
9.500	3
10.150	4
10.810	1
11.450	2
12.070	3
12.720	4
13.350	1
13.970	2
14.610	3
15.240	4
15.880	1
16.510	2
17.150	3
17.790	4
18.420	1
19.040	2
19.660	3
20.310	4
20.970	1
21.640	2
22.290	3
22.930	4
23.560	1
24.170	2
24.750	3
25.320	4
25.950	1
26.550	2
27.140	3
27.720	4
28.380	1
29.000	2
29.620	3
30.240	4
30.850	1
31.480	2
32.080	3
32.680	4
33.300	1
33.900	2
34.460	3
35.060	4
35.680	1
36.260	2
36.860	3
37.460	4
38.060	1
38.670	2
39.260	3
