0.630	3
1.140	4
1.630	1
2.170	2
2.670	3
3.170	4
3.700	1
4.180	2
4.720	3
5.220	4
5.730	1
6.230	2
6.750	3
7.270	4
7.780	1
8.270	2
8.800	3
9.330	4
9.830	1
10.350	2
10.870	3
11.410	4
11.930	1
12.430	2
12.960	3
13.460	4
13.960	1
14.460	2
14.980	3
15.470	4
15.960	1
16.480	2
16.980	3
17.470	4
17.960	1
18.460	2
18.960	3
19.460	4
19.970	1
20.470	2
20.970	3
21.470	4
21.980	1
22.470	2
22.960	3
23.470	4
23.970	1
24.480	2
24.990	3
25.480	4
26.000	1
26.510	2
27.030	3
27.550	4
28.050	1
28.550	2
29.050	3
29.580	4
30.080	1
30.580	2
31.110	3
31.610	4
32.120	1
32.620	2
33.130	3
33.670	4
34.150	1
34.660	2
35.200	3
35.710	4
36.220	1
36.710	2
37.220	3
37.690	4
38.180	1
38.670	2
39.160	3
39.660	4
40.160	1
40.660	2
41.160	3
41.660	4
42.160	1
42.660	2
43.150	3
43.660	4
44.150	1
44.640	2
45.130	3
45.630	4
46.130	1
46.620	2
47.110	3
47.600	4
48.090	1
48.580	2
49.070	3
49.560	4
50.050	1
50.530	2
51.020	3
51.520	4
52.020	1
52.510	2
53.000	3
53.490	4
53.980	1
54.480	2
54.970	3
55.470	4
55.960	1
56.450	2
56.930	3
57.440	4
57.930	1
58.420	2
58.900	3
59.400	4
59.890	1
60.380	2
60.870	3
61.380	4
61.870	1
62.360	2
62.850	3
63.350	4
63.850	1
64.370	2
64.880	3
65.400	4
65.920	1
66.440	2
66.950	3
67.480	4
67.980	1
68.480	2
69.000	3
69.520	4
70.010	1
70.520	2
71.050	3
71.570	4
72.090	1
72.600	2
73.100	3
73.630	4
74.120	1
74.640	2
75.150	3
75.680	4
76.180	1
76.660	2
77.180	3
77.680	4
78.170	1
78.660	2
79.170	3
79.680	4
80.170	1
80.680	2
81.170	3
81.690	4
82.180	1
82.680	2
83.170	3
83.690	4
84.190	1
84.690	2
85.180	3
85.680	4
86.180	1
86.680	2
87.170	3
87.670	4
88.160	1
88.650	2
89.140	3
89.630	4
90.130	1
90.630	2
91.120	3
91.620	4
92.110	1
92.600	2
93.110	3
93.590	4
94.080	1
94.570	2
95.050	3
95.550	4
96.030	1
96.530	2
97.020	3
97.530	4
98.000	1
98.500	2
98.980	3
99.480	4
99.960	1
100.460	2
100.940	3
101.450	4
101.930	1
102.430	2
102.900	3
103.390	4
103.890	1
104.390	2
104.880	3
105.380	4
105.890	1
106.390	2
106.860	3
107.370	4
107.870	1
108.360	2
108.870	3
109.380	4
109.910	1
110.410	2
110.910	3
111.450	4
111.960	1
112.450	2
112.980	3
113.490	4
113.990	1
114.520	2
115.030	3
115.560	4
116.070	1
116.590	2
117.100	3
117.610	4
118.140	1
118.650	2
119.150	3
119.670	4
120.180	1
120.690	2
