0.700	1
1.140	2
1.570	3
2.010	4
2.440	1
2.870	2
3.310	3
3.750	4
4.180	1
4.630	2
5.080	3
5.520	4
5.950	1
6.390	2
6.820	3
7.260	4
7.690	1
8.130	2
8.570	3
9.010	4
9.440	1
9.880	2
10.310	3
10.740	4
11.190	1
11.620	2
12.070	3
12.510	4
12.940	1
13.380	2
13.810	3
14.250	4
14.690	1
15.120	2
15.550	3
15.990	4
16.420	1
16.860	2
17.290	3
17.730	4
18.160	1
18.600	2
19.040	3
19.470	4
19.910	1
20.360	2
20.790	3
21.230	4
21.660	1
22.100	2
22.540	3
22.980	4
23.410	1
23.860	2
24.300	3
24.730	4
25.170	1
25.610	2
26.050	3
26.480	4
26.920	1
27.350	2
27.790	3
28.220	4
28.650	1
29.090	2
29.530	3
29.960	4
30.400	1
30.840	2
31.270	3
31.710	4
32.150	1
32.590	2
33.030	3
33.480	4
33.910	1
34.360	2
34.790	3
35.220	4
35.650	1
36.090	2
36.520	3
36.950	4
37.390	1
37.820	2
38.250	3
38.690	4
39.120	1
39.570	2
40.000	3
40.450	4
40.880	1
41.320	2
41.740	3
42.180	4
42.610	1
43.050	2
43.480	3
43.910	4
44.350	1
44.790	2
45.220	3
45.660	4
46.090	1
46.540	2
46.970	3
47.410	4
47.850	1
48.280	2
48.710	3
49.150	4
49.580	1
50.020	2
50.450	3
50.880	4
51.320	1
51.760	2
52.190	3
52.620	4
53.060	1
53.500	2
53.940	3
54.380	4
54.810	1
55.250	2
55.680	3
56.120	4
56.550	1
56.980	2
57.410	3
57.850	4
58.290	1
58.730	2
59.160	3
59.600	4
60.040	1
60.480	2
60.910	3
61.350	4
61.790	1
62.230	2
62.670	3
63.110	4
63.550	1
64.010	2
64.460	3
64.910	4
65.350	1
65.790	2
66.260	3
66.690	4
67.130	1
67.570	2
68.020	3
68.440	4
68.890	1
69.310	2
69.750	3
70.180	4
70.610	1
71.050	2
71.480	3
71.930	4
72.380	1
72.800	2
73.250	3
73.700	4
74.160	1
74.600	2
75.060	3
75.490	4
75.940	1
76.380	2
76.830	3
77.260	4
77.710	1
78.150	2
78.600	3
79.030	4
79.480	1
79.920	2
80.370	3
80.810	4
81.250	1
81.710	2
82.150	3
82.580	4
83.040	1
83.470	2
83.910	3
84.360	4
84.790	1
85.230	2
85.680	3
86.120	4
86.550	1
87.000	2
87.440	3
87.880	4
88.320	1
88.760	2
89.210	3
89.660	4
90.110	1
90.550	2
91.000	3
91.440	4
91.890	1
92.330	2
92.770	3
93.210	4
93.650	1
94.090	2
94.540	3
94.970	4
95.410	1
95.860	2
96.300	3
96.740	4
97.190	1
97.620	2
98.060	3
98.500	4
98.950	1
99.390	2
99.840	3
100.280	4
100.740	1
101.180	2
101.620	3
102.070	4
102.520	1
102.960	2
103.410	3
103.840	4
104.280	1
104.720	2
105.160	3
105.600	4
106.040	1
106.490	2
106.920	3
107.370	4
107.820	1
108.240	2
108.700	3
109.140	4
109.580	1
110.020	2
110.450	3
110.900	4
111.340	1
111.780	2
112.210	3
112.640	4
113.080	1
113.530	2
113.960	3
114.400	4
114.840	1
115.290	2
115.720	3
116.160	4
116.620	1
117.050	2
117.490	3
117.940	4
118.380	1
118.820	2
119.260	3
119.700	4
120.150	1
120.600	2
121.050	3
121.490	4
121.940	1
122.380	2
122.830	3
123.280	4
123.730	1
124.170	2
124.630	3
125.060	4
125.490	1
125.940	2
126.390	3
126.830	4
127.270	1
127.700	2
128.140	3
128.600	4
129.050	1
129.490	2
129.940	3
130.390	4
130.820	1
131.280	2
131.710	3
132.150	4
132.590	1
133.030	2
133.470	3
133.900	4
134.340	1
134.780	2
135.240	3
135.670	4
136.120	1
136.560	2
137.000	3
137.440	4
137.870	1
138.320	2
138.750	3
139.190	4
139.630	1
140.080	2
140.520	3
140.940	4
141.400	1
141.840	2
142.280	3
142.710	4
143.160	1
143.590	2
144.040	3
144.480	4
144.910	1
145.350	2
145.800	3
146.250	4
146.700	1
147.140	2
147.600	3
148.050	4
148.510	1
148.970	2
149.430	3
149.910	4
150.370	1
150.830	2
151.280	3
