0.820	1
1.640	2
2.490	3
3.350	4
4.190	1
5.040	2
5.910	3
6.810	4
7.680	1
8.590	2
9.420	3
10.310	4
11.160	1
12.040	2
12.920	3
13.790	4
14.660	1
15.540	2
16.410	3
17.290	4
18.170	1
19.050	2
19.960	3
20.840	4
21.730	1
22.630	2
23.520	3
24.430	4
25.340	1
26.220	2
27.140	3
28.050	4
28.940	1
29.870	2
30.760	3
31.700	4
32.580	1
33.460	2
34.360	3
35.220	4
36.140	1
37.010	2
37.930	3
38.860	4
39.780	1
40.680	2
41.600	3
42.460	4
43.380	1
44.300	2
45.190	3
46.060	4
46.950	1
47.830	2
48.730	3
49.610	4
50.530	1
51.460	2
52.380	3
53.290	4
54.170	1
55.060	2
55.970	3
56.840	4
57.770	1
58.680	2
59.590	3
60.500	4
61.430	1
62.320	2
63.230	3
64.120	4
65.010	1
65.920	2
66.830	3
67.730	4
68.620	1
69.520	2
70.430	3
71.330	4
72.260	1
73.180	2
74.090	3
75.040	4
75.930	1
76.880	2
77.770	3
78.670	4
79.590	1
80.540	2
81.470	3
82.400	4
83.320	1
84.260	2
85.150	3
86.060	4
86.990	1
87.900	2
88.800	3
89.700	4
90.590	1
91.470	2
92.370	3
93.260	4
94.160	1
95.060	2
95.960	3
96.850	4
97.740	1
98.610	2
99.520	3
100.400	4
101.320	1
102.230	2
103.130	3
104.010	4
104.920	1
105.780	2
106.700	3
107.600	4
108.510	1
109.420	2
110.310	3
111.220	4
112.110	1
113.000	2
113.920	3
114.790	4
115.650	1
116.570	2
117.480	3
118.390	4
119.290	1
120.190	2
121.100	3
122.000	4
122.930	1
123.830	2
124.770	3
125.710	4
126.620	1
127.560	2
128.480	3
129.400	4
130.330	1
131.250	2
132.170	3
133.100	4
134.010	1
134.940	2
135.850	3
136.790	4
137.720	1
138.620	2
139.560	3
140.470	4
141.390	1
142.330	2
143.240	3
144.140	4
145.050	1
146.000	2
146.890	3
147.780	4
148.700	1
149.580	2
150.490	3
151.370	4
152.270	1
153.160	2
154.050	3
154.950	4
155.840	1
156.730	2
157.620	3
158.510	4
159.410	1
160.340	2
161.230	3
162.080	4
162.980	1
163.870	2
164.770	3
165.680	4
166.570	1
167.500	2
168.410	3
169.330	4
170.240	1
171.160	2
172.050	3
172.980	4
173.890	1
174.830	2
175.750	3
176.690	4
177.600	1
178.530	2
179.420	3
180.350	4
181.240	1
182.160	2
183.070	3
183.970	4
184.880	1
185.790	2
186.680	3
187.570	4
188.460	1
189.390	2
190.290	3
191.220	4
192.140	1
193.030	2
193.950	3
194.880	4
195.810	1
196.740	2
197.670	3
198.600	4
199.560	1
200.470	2
201.390	3
202.340	4
203.220	1
204.180	2
205.080	3
206.020	4
206.900	1
207.770	2
208.680	3
209.600	4
210.540	1
