0.190	4
0.530	1
0.860	2
1.220	3
1.540	4
1.890	1
2.220	2
2.580	3
2.900	4
3.260	1
3.590	2
3.930	3
4.260	4
4.630	1
4.950	2
5.310	3
5.630	4
5.990	1
6.320	2
6.680	3
7.010	4
7.370	1
7.700	2
8.040	3
8.370	4
8.730	1
9.050	2
9.400	3
9.730	4
10.090	1
10.420	2
10.780	3
11.100	4
11.460	1
11.790	2
12.140	3
12.460	4
12.820	1
13.150	2
13.510	3
13.840	4
14.190	1
14.520	2
14.880	3
15.200	4
15.560	1
15.880	2
16.240	3
16.560	4
16.910	1
17.250	2
17.600	3
17.930	4
18.290	1
18.620	2
18.970	3
19.310	4
19.660	1
19.990	2
20.340	3
20.670	4
21.020	1
21.350	2
21.710	3
22.030	4
22.390	1
22.720	2
23.080	3
23.410	4
23.760	1
24.090	2
24.450	3
24.770	4
25.130	1
25.450	2
25.810	3
26.130	4
26.490	1
26.820	2
27.170	3
27.500	4
27.860	1
28.190	2
28.550	3
28.880	4
29.230	1
29.560	2
29.920	3
