0.510	1
1.170	2
1.820	3
2.480	4
3.120	1
3.780	2
4.430	3
5.090	4
5.730	1
6.390	2
7.040	3
7.700	4
8.340	1
9.000	2
9.650	3
10.300	4
10.950	1
11.610	2
12.270	3
12.920	4
13.560	1
14.220	2
14.870	3
15.530	4
16.180	1
16.830	2
17.480	3
18.140	4
18.780	1
19.440	2
20.090	3
20.750	4
21.390	1
22.050	2
22.700	3
23.360	4
24.010	1
24.660	2
25.310	3
25.960	4
26.610	1
27.270	2
27.920	3
28.580	4
29.230	1
29.880	2
30.540	3
31.190	4
31.840	1
32.490	2
33.140	3
33.800	4
34.450	1
35.100	2
35.760	3
36.410	4
37.050	1
37.710	2
38.360	3
39.020	4
39.660	1
40.320	2
40.970	3
41.620	4
42.280	1
42.930	2
43.580	3
44.230	4
44.880	1
45.540	2
46.190	3
46.850	4
47.490	1
48.150	2
