0.360	4
0.830	1
1.290	2
1.750	3
2.220	4
2.680	1
3.150	2
3.610	3
4.070	4
4.540	1
5.000	2
5.470	3
5.930	4
6.390	1
6.860	2
7.320	3
7.780	4
8.250	1
8.710	2
9.180	3
9.640	4
10.110	1
10.570	2
11.040	3
11.500	4
11.970	1
12.430	2
12.890	3
13.360	4
13.820	1
14.280	2
14.750	3
15.210	4
15.680	1
16.140	2
16.600	3
17.070	4
17.530	1
17.990	2
18.460	3
18.930	4
19.390	1
19.850	2
20.320	3
20.780	4
21.250	1
21.710	2
22.170	3
22.640	4
23.100	1
23.570	2
24.030	3
24.500	4
24.960	1
25.420	2
25.890	3
26.350	4
26.820	1
27.280	2
27.750	3
28.210	4
28.670	1
29.140	2
29.600	3
