0.060	2
0.450	3
0.840	4
1.220	1
1.620	2
2.010	3
2.420	4
2.810	1
3.210	2
3.600	3
4.000	4
4.380	1
4.790	2
5.170	3
5.580	4
5.960	1
6.380	2
6.760	3
7.150	4
7.550	1
7.950	2
8.340	3
8.750	4
9.130	1
9.530	2
9.920	3
10.310	4
10.690	1
11.100	2
11.490	3
11.900	4
12.290	1
12.700	2
13.080	3
13.490	4
13.870	1
14.270	2
14.660	3
15.060	4
15.450	1
15.840	2
16.230	3
16.630	4
17.020	1
17.420	2
17.810	3
18.210	4
18.600	1
19.010	2
19.390	3
19.810	4
20.180	1
20.590	2
20.980	3
21.380	4
21.760	1
22.170	2
22.570	3
22.970	4
23.370	1
23.770	2
24.160	3
24.560	4
24.950	1
25.360	2
25.750	3
26.140	4
26.530	1
26.940	2
27.330	3
27.730	4
28.110	1
28.510	2
28.900	3
29.300	4
29.680	1
