0.120	4
0.500	1
0.890	2
1.280	3
1.670	4
2.050	1
2.440	2
2.830	3
3.230	4
3.610	1
4.000	2
4.390	3
4.780	4
5.170	1
5.550	2
5.940	3
6.340	4
6.720	1
7.110	2
7.500	3
7.890	4
8.270	1
8.660	2
9.050	3
9.440	4
9.830	1
10.220	2
10.610	3
11.000	4
11.390	1
11.780	2
12.180	3
12.560	4
12.940	1
13.330	2
13.720	3
14.110	4
14.500	1
14.890	2
15.280	3
15.670	4
16.050	1
16.440	2
16.830	3
17.220	4
17.610	1
17.990	2
18.380	3
18.770	4
19.160	1
19.550	2
19.940	3
20.330	4
20.710	1
21.100	2
21.490	3
21.880	4
22.270	1
22.660	2
23.050	3
23.440	4
23.820	1
24.210	2
24.590	3
24.990	4
25.370	1
25.760	2
26.150	3
26.540	4
26.930	1
27.320	2
27.710	3
28.100	4
28.490	1
28.870	2
29.260	3
29.650	4
30.040	1
30.430	2
30.820	3
31.210	4
31.600	1
31.980	2
32.370	3
32.760	4
33.150	1
33.540	2
33.930	3
34.320	4
34.710	1
35.090	2
35.480	3
35.870	4
