0.140	3
0.500	4
0.870	1
1.230	2
1.590	3
1.960	4
2.320	1
2.680	2
3.040	3
3.410	4
3.780	1
4.130	2
4.500	3
4.860	4
5.230	1
5.600	2
5.960	3
6.320	4
6.690	1
7.050	2
7.410	3
7.780	4
8.140	1
8.500	2
8.860	3
9.230	4
9.590	1
9.960	2
10.320	3
10.670	4
11.050	1
11.430	2
11.770	3
12.130	4
12.510	1
12.850	2
13.230	3
13.600	4
13.960	1
14.330	2
14.680	3
15.050	4
15.410	1
15.780	2
16.140	3
16.500	4
16.870	1
17.230	2
17.590	3
17.960	4
18.330	1
18.680	2
19.050	3
19.410	4
19.780	1
20.140	2
20.500	3
20.870	4
21.230	1
21.600	2
21.970	3
22.320	4
22.690	1
23.050	2
23.410	3
23.780	4
24.140	1
24.520	2
24.870	3
25.230	4
25.600	1
25.960	2
26.320	3
26.690	4
27.050	1
27.410	2
27.770	3
28.140	4
28.510	1
28.870	2
29.230	3
29.600	4
29.960	1
30.320	2
30.680	3
31.050	4
31.420	1
31.780	2
32.140	3
32.500	4
32.870	1
33.250	2
33.600	3
33.960	4
34.330	1
34.690	2
35.050	3
35.410	4
35.780	1
36.130	2
36.510	3
36.870	4
37.240	1
37.600	2
37.960	3
38.320	4
38.690	1
39.050	2
39.410	3
39.780	4
40.150	1
40.520	2
40.870	3
41.230	4
41.600	1
41.970	2
42.320	3
42.690	4
43.050	1
43.410	2
43.780	3
44.140	4
44.510	1
44.870	2
45.230	3
45.600	4
45.970	1
