0.200	4
0.600	1
1.000	2
1.390	3
1.770	4
2.150	1
2.540	2
2.940	3
3.330	4
3.700	1
4.090	2
4.480	3
4.870	4
5.250	1
5.640	2
6.020	3
6.420	4
6.800	1
7.190	2
7.570	3
7.970	4
8.350	1
8.740	2
9.120	3
9.510	4
9.900	1
10.290	2
10.670	3
11.070	4
11.450	1
11.840	2
12.220	3
12.620	4
13.000	1
13.390	2
13.770	3
14.170	4
14.550	1
14.940	2
15.330	3
15.720	4
16.100	1
16.490	2
16.870	3
17.270	4
17.650	1
18.040	2
18.430	3
18.810	4
19.200	1
19.590	2
19.980	3
20.380	4
20.750	1
21.150	2
21.530	3
21.910	4
22.300	1
22.700	2
23.080	3
23.470	4
23.860	1
24.250	2
24.630	3
25.030	4
25.410	1
25.800	2
26.190	3
26.580	4
26.960	1
27.350	2
27.730	3
28.120	4
28.510	1
28.900	2
29.290	3
29.680	4
30.060	1
30.450	2
30.840	3
31.240	4
31.610	1
32.000	2
32.400	3
32.790	4
33.160	1
33.560	2
33.940	3
34.320	4
34.710	1
35.110	2
35.490	3
35.880	4
36.260	1
36.660	2
37.040	3
37.430	4
37.810	1
38.210	2
38.590	3
38.990	4
39.370	1
39.760	2
40.150	3
40.520	4
40.920	1
41.310	2
41.690	3
42.080	4
42.470	1
42.870	2
43.240	3
43.630	4
44.030	1
44.410	2
44.800	3
45.190	4
45.570	1
45.960	2
46.350	3
46.710	4
47.120	1
47.510	2
47.890	3
48.280	4
48.680	1
49.070	2
49.450	3
49.850	4
50.230	1
50.630	2
51.010	3
51.410	4
51.780	1
52.190	2
52.550	3
52.930	4
53.310	1
53.710	2
