0.230	1
0.600	2
0.980	3
1.360	4
1.720	1
2.100	2
2.480	3
2.850	4
3.230	1
3.600	2
3.980	3
4.350	4
4.720	1
5.110	2
5.480	3
5.860	4
6.230	1
6.600	2
6.980	3
7.350	4
7.720	1
8.100	2
8.480	3
8.860	4
9.230	1
9.610	2
9.990	3
10.360	4
10.730	1
11.110	2
11.480	3
11.860	4
12.230	1
12.610	2
12.990	3
13.360	4
13.730	1
14.110	2
14.490	3
14.860	4
15.230	1
15.610	2
15.990	3
16.360	4
16.730	1
17.120	2
17.490	3
17.860	4
18.240	1
18.610	2
18.990	3
19.370	4
19.730	1
20.110	2
20.490	3
20.860	4
21.240	1
21.610	2
22.000	3
22.370	4
22.730	1
23.120	2
23.490	3
23.870	4
24.240	1
24.610	2
24.990	3
25.370	4
25.750	1
26.130	2
26.500	3
26.870	4
27.250	1
27.630	2
28.010	3
28.380	4
28.750	1
29.130	2
29.500	3
29.880	4
30.250	1
30.630	2
31.010	3
31.380	4
31.760	1
32.130	2
32.510	3
32.880	4
33.250	1
33.630	2
34.000	3
34.380	4
34.750	1
35.130	2
35.520	3
35.890	4
36.260	1
36.630	2
37.010	3
37.390	4
37.760	1
38.140	2
38.520	3
38.890	4
39.260	1
39.640	2
40.020	3
40.390	4
40.760	1
41.140	2
41.520	3
41.890	4
42.260	1
42.640	2
43.020	3
43.390	4
43.770	1
44.140	2
44.520	3
44.890	4
45.260	1
45.640	2
46.010	3
46.390	4
46.760	1
47.140	2
47.520	3
47.890	4
48.270	1
48.640	2
49.020	3
49.390	4
49.770	1
50.140	2
50.530	3
50.890	4
51.270	1
51.640	2
52.020	3
52.390	4
52.760	1
53.150	2
53.530	3
53.900	4
54.270	1
54.640	2
55.020	3
55.400	4
55.770	1
56.150	2
56.520	3
56.900	4
57.280	1
57.650	2
58.030	3
58.400	4
58.770	1
59.140	2
59.530	3
59.900	4
60.270	1
60.650	2
61.030	3
61.400	4
61.780	1
62.150	2
62.530	3
62.900	4
63.280	1
63.650	2
64.030	3
64.400	4
64.780	1
65.150	2
65.530	3
65.900	4
66.270	1
66.650	2
67.030	3
67.400	4
67.780	1
68.150	2
68.530	3
68.900	4
69.280	1
69.650	2
70.030	3
70.400	4
70.770	1
71.150	2
71.530	3
71.920	4
72.290	1
72.670	2
73.050	3
73.420	4
73.790	1
74.170	2
74.540	3
74.920	4
75.290	1
75.660	2
76.030	3
76.400	4
76.780	1
77.160	2
77.540	3
77.920	4
78.290	1
78.670	2
79.050	3
79.420	4
79.790	1
80.160	2
80.540	3
80.920	4
81.290	1
81.660	2
82.020	3
82.400	4
82.780	1
83.160	2
83.550	3
83.910	4
84.290	1
84.670	2
85.060	3
85.430	4
85.800	1
86.170	2
86.560	3
86.930	4
87.300	1
87.670	2
88.020	3
88.410	4
88.770	1
89.160	2
89.540	3
89.910	4
90.300	1
90.680	2
91.040	3
91.420	4
91.800	1
92.180	2
92.560	3
92.940	4
93.300	1
93.680	2
94.040	3
94.410	4
94.780	1
